Ward Code,Ward Name,LA Name,Region Name,QS601EW0011,QS601EW0001 (base),Ward Percentage
E05000575,Blackwall and Cubitt Town,Tower Hamlets,London,3778,15607,24.2100,
E05004080,Tipps Cross,Brentwood,East of England,926,2798,33.1000,
E05000576,Bow East,Tower Hamlets,London,3043,11639,26.1400,
E05000577,Bow West,Tower Hamlets,London,2894,9991,28.9700,
E05000578,Bromley-by-Bow,Tower Hamlets,London,3661,10217,35.8300,
E05004067,Brentwood North,Brentwood,East of England,1079,4646,23.2200,
E05004063,Witham North,Braintree,East of England,1011,3615,27.9700,
E05000579,East India and Lansbury,Tower Hamlets,London,3810,10179,37.4300,
E05005127,Wateringbury,Tonbridge and Malling,South East,397,1485,26.7300,
E05000580,Limehouse,Tower Hamlets,London,3529,11939,29.5600,
E05000581,Mile End and Globe Town,Tower Hamlets,London,4433,11791,37.6000,
E05005113,East Peckham and Golden Green,Tonbridge and Malling,South East,805,2849,28.2600,
E05002624,Walton Court and Hawkslade,Aylesbury Vale,South East,855,4326,19.7600,
E05000232,Cazenove,Hackney,London,2800,9297,30.1200,
E05000231,Brownswood,Hackney,London,2267,9195,24.6500,
E05000233,Chatham,Hackney,London,2897,9934,29.1600,
E05000237,Hackney Central,Hackney,London,2668,9915,26.9100,
E05000234,Clissold,Hackney,London,2227,9564,23.2900,
E05000238,Hackney Downs,Hackney,London,2915,10108,28.8400,
E05000239,Haggerston,Hackney,London,3053,11347,26.9100,
E05004037,Black Notley and Terling,Braintree,East of England,786,2858,27.5000,
E05000235,Dalston,Hackney,London,2827,11902,23.7500,
E05004033,Vange,Basildon,East of England,2221,6983,31.8100,
E05000236,De Beauvoir,Hackney,London,2686,11022,24.3700,
E05000240,Hoxton,Hackney,London,3756,12307,30.5200,
E05002387,"Remenham, Wargrave and Ruscombe",Wokingham,South East,1167,3898,29.9400,
E05002336,Britwell,Slough,South East,1687,6237,27.0500,
E05005069,Murston,Swale,South East,1280,4332,29.5500,
E05002332,Thames,Reading,South East,1632,6672,24.4600,
E05005065,Kemsley,Swale,South East,1261,5448,23.1500,
E05000600,Higham Hill,Waltham Forest,London,3031,9510,31.8700,
E05007270,Weston Green,Elmbridge,South East,667,2641,25.2600,
E05002319,Abbey,Reading,South East,2092,10618,19.7000,
E05004565,Yateley West,Hart,South East,826,3740,22.0900,
E05000601,Hoe Street,Waltham Forest,London,2930,10373,28.2500,
E05004548,Blackwater and Hawley,Hart,South East,848,3391,25.0100,
E05004561,Long Sutton,Hart,South East,430,2616,16.4400,
E05002653,Seer Green,Chiltern,South East,443,1626,27.2400,
E05000243,Lordship,Hackney,London,2620,8353,31.3700,
E05002640,Chesham Bois and Weedon Hill,Chiltern,South East,1093,3482,31.3900,
E05000244,New River,Hackney,London,3047,8475,35.9500,
E05004150,Chigwell Row,Epping Forest,East of England,496,1666,29.7700,
E05000245,Queensbridge,Hackney,London,2984,10799,27.6300,
E05000248,Victoria,Hackney,London,2839,10044,28.2700,
E05000246,Springfield,Hackney,London,3058,7879,38.8100,
E05002623,Waddesdon,Aylesbury Vale,South East,389,1820,21.3700,
E05000247,Stoke Newington Central,Hackney,London,2297,10059,22.8400,
E05004107,Moulsham and Central,Chelmsford,East of England,1463,7729,18.9300,
E05000249,Wick,Hackney,London,2819,8692,32.4300,
E05000250,Addison,Hammersmith and Fulham,London,2053,9518,21.5700,
E05002610,Long Crendon,Aylesbury Vale,South East,1037,3810,27.2200,
E05004103,Great Baddow East,Chelmsford,East of England,1787,6024,29.6600,
E05002597,Bierton,Aylesbury Vale,South East,318,1233,25.7900,
E05004698,Berkhamsted East,Dacorum,East of England,966,4228,22.8500,
E05004707,Kings Langley,Dacorum,East of England,979,3740,26.1800,
E05004090,Cedar Hall,Castle Point,East of England,1405,4156,33.8100,
E05007397,Lingfield and Crowhurst,Tandridge,South East,780,2965,26.3100,
E05004788,Colney Heath,St Albans,East of England,1053,4250,24.7800,
E05004775,Knebworth,North Hertfordshire,East of England,907,3792,23.9200,
E05004694,Apsley and Corner Hall,Dacorum,East of England,1443,6792,21.2500,
E05007367,Laleham and Shepperton Green,Spelthorne,South East,1343,5864,22.9000,
E05004681,Cheshunt North,Broxbourne,East of England,1430,5431,26.3300,
E05007376,Bisley,Surrey Heath,South East,840,3026,27.7600,
E05007380,Heatherside,Surrey Heath,South East,1079,4474,24.1200,
E05002221,St. Luke's,Southend-on-Sea,East of England,2215,8019,27.6200,
E05007363,Ashford East,Spelthorne,South East,1309,5228,25.0400,
E05002208,South,Luton,East of England,3498,11353,30.8100,
E05007350,Chertsey Meads,Runnymede,South East,979,4503,21.7400,
E05000598,Hatch Lane,Waltham Forest,London,2388,7927,30.1200,
E05007346,Tadworth and Walton,Reigate and Banstead,South East,1423,5006,28.4300,
E05002217,Leigh,Southend-on-Sea,East of England,1606,7398,21.7100,
E05007297,Normandy,Guildford,South East,687,2178,31.5400,
E05007301,Send,Guildford,South East,800,2991,26.7500,
E05000599,High Street,Waltham Forest,London,2911,10864,26.7900,
E05004621,Mayfield,Rushmoor,South East,1283,4873,26.3300,
E05004617,Grange,Rushmoor,South East,1175,4705,24.9700,
E05000597,Hale End and Highams Park,Waltham Forest,London,2228,8151,27.3300,
E05007271,Weybridge North,Elmbridge,South East,722,3059,23.6000,
E05007280,Ruxley,Epsom and Ewell,South East,1104,4440,24.8600,
E05000255,Fulham Reach,Hammersmith and Fulham,London,2597,9470,27.4200,
E05000592,Chapel End,Waltham Forest,London,2793,10142,27.5400,
E05000593,Chingford Green,Waltham Forest,London,2176,7255,29.9900,
E05000256,Hammersmith Broadway,Hammersmith and Fulham,London,2557,9426,27.1300,
E05000251,Askew,Hammersmith and Fulham,London,2717,11251,24.1500,
E05000257,Munster,Hammersmith and Fulham,London,2028,8960,22.6300,
E05000252,Avonmore and Brook Green,Hammersmith and Fulham,London,2811,10122,27.7700,
E05004835,Rickmansworth,Three Rivers,East of England,804,3286,24.4700,
E05000253,College Park and Old Oak,Hammersmith and Fulham,London,2254,6945,32.4600,
E05004844,Oxhey,Watford,East of England,1213,4963,24.4400,
E05000254,Fulham Broadway,Hammersmith and Fulham,London,2325,8983,25.8800,
E05004831,Moor Park & Eastbury,Three Rivers,East of England,1145,4064,28.1700,
E05000258,North End,Hammersmith and Fulham,London,2349,9818,23.9300,
E05004818,Abbots Langley,Three Rivers,East of England,877,3355,26.1400,
E05004801,Sandridge,St Albans,East of England,816,3656,22.3200,
E05000351,Feltham North,Hounslow,London,2416,8476,28.5000,
E05008790,Dunstable-Watling,Central Bedfordshire,East of England,1915,7136,26.8400,
E05007450,Mayford and Sutton Green,Woking,South East,533,1759,30.3000,
E05004751,Borehamwood Kenilworth,Hertsmere,East of England,1013,4384,23.1100,
E05007437,Milford,Waverley,South East,697,2869,24.2900,
E05004738,Stanstead Abbots,East Hertfordshire,East of England,493,2268,21.7400,
E05007446,Horsell West,Woking,South East,1326,5127,25.8600,
E05004747,Aldenham West,Hertsmere,East of England,951,3499,27.1800,
E05007407,Whyteleafe,Tandridge,South East,570,3005,18.9700,
E05004734,Mundens and Cottered,East Hertfordshire,East of England,550,1814,30.3200,
E05004717,Bishop's Stortford Central,East Hertfordshire,East of England,1526,7202,21.1900,
E05007433,Godalming Holloway,Waverley,South East,765,3041,25.1600,
E05004708,Leverstock Green,Dacorum,East of England,1807,6489,27.8500,
E05004270,Hatfield Heath,Uttlesford,East of England,379,1341,28.2600,
E05007420,Farnham Castle,Waverley,South East,997,3108,32.0800,
E05004221,Rochford,Rochford,East of England,1589,5477,29.0100,
E05006595,Watlington,South Oxfordshire,South East,1045,3892,26.8500,
E05002698,Totteridge,Wycombe,South East,1206,4639,26.0000,
E05000602,Larkswood,Waltham Forest,London,2449,8173,29.9600,
E05004208,Barling and Sutton,Rochford,East of England,369,1366,27.0100,
E05006591,Sonning Common,South Oxfordshire,South East,1113,3760,29.6000,
E05002694,Ryemead,Wycombe,South East,1095,5346,20.4800,
E05000603,Lea Bridge,Waltham Forest,London,3584,11331,31.6300,
E05002681,Downley and Plomer Hill,Wycombe,South East,920,3741,24.5900,
E05000604,Leyton,Waltham Forest,London,3315,10311,32.1500,
E05000267,Bounds Green,Haringey,London,2847,10593,26.8800,
E05000605,Leytonstone,Waltham Forest,London,2563,10289,24.9100,
E05000268,Bruce Grove,Haringey,London,3489,10684,32.6600,
E05000606,Markhouse,Waltham Forest,London,3204,10019,31.9800,
E05000261,Ravenscourt Park,Hammersmith and Fulham,London,2171,8310,26.1300,
E05000607,Valley,Waltham Forest,London,2542,8270,30.7400,
E05000262,Sands End,Hammersmith and Fulham,London,2820,10028,28.1200,
E05000608,William Morris,Waltham Forest,London,2693,9768,27.5700,
E05000263,Shepherd's Bush Green,Hammersmith and Fulham,London,2365,9963,23.7400,
E05000609,Wood Street,Waltham Forest,London,2852,9653,29.5500,
E05000264,Town,Hammersmith and Fulham,London,1896,8989,21.0900,
E05000610,Balham,Wandsworth,London,2048,11961,17.1200,
E05000265,Wormholt and White City,Hammersmith and Fulham,London,3229,9842,32.8100,
E05000611,Bedford,Wandsworth,London,2231,11926,18.7100,
E05000266,Alexandra,Haringey,London,2018,8788,22.9600,
E05007328,Westcott,Mole Valley,South East,424,1550,27.3500,
E05000269,Crouch End,Haringey,London,1806,9963,18.1300,
E05004935,Newtown,Dartford,South East,1098,5540,19.8200,
E05000270,Fortis Green,Haringey,London,2126,9159,23.2100,
E05007263,Oxshott and Stoke D'Abernon,Elmbridge,South East,1450,4445,32.6200,
E05007319,Dorking South,Mole Valley,South East,1170,4953,23.6200,
E05004931,Joyce Green,Dartford,South East,832,3131,26.5700,
E05007259,Molesey East,Elmbridge,South East,1162,4658,24.9500,
E05000276,Northumberland Park,Haringey,London,3836,10039,38.2100,
E05007315,"Brockham, Betchworth and Buckland",Mole Valley,South East,847,3156,26.8400,
E05000277,St Ann's,Haringey,London,3461,11422,30.3000,
E05004845,Park,Watford,East of England,1503,5567,27.0000,
E05004858,Hollybush,Welwyn Hatfield,East of England,1085,4860,22.3300,
E05004854,Hatfield East,Welwyn Hatfield,East of England,1369,5076,26.9700,
E05000278,Seven Sisters,Haringey,London,3505,11143,31.4500,
E05000621,Roehampton and Putney Heath,Wandsworth,London,4140,12241,33.8200,
E05000620,Queenstown,Wandsworth,London,2910,13508,21.5400,
E05000279,Stroud Green,Haringey,London,1929,9511,20.2800,
E05000619,Northcote,Wandsworth,London,1857,11682,15.9000,
E05000280,Tottenham Green,Haringey,London,3547,11123,31.8900,
E05000612,Earlsfield,Wandsworth,London,2484,12651,19.6300,
E05000271,Harringay,Haringey,London,2673,10849,24.6400,
E05000613,East Putney,Wandsworth,London,2302,12207,18.8600,
E05000272,Highgate,Haringey,London,1914,9199,20.8100,
E05000614,Fairfield,Wandsworth,London,1920,12336,15.5600,
E05000273,Hornsey,Haringey,London,2356,9924,23.7400,
E05000615,Furzedown,Wandsworth,London,3007,11372,26.4400,
E05000616,Graveney,Wandsworth,London,2988,11870,25.1700,
E05000274,Muswell Hill,Haringey,London,1796,8291,21.6600,
E05000617,Latchmere,Wandsworth,London,3045,11877,25.6400,
E05000275,Noel Park,Haringey,London,3411,10768,31.6800,
E05002305,Mortimer,West Berkshire,South East,1096,4040,27.1300,
E05000618,Nightingale,Wandsworth,London,2177,11575,18.8100,
E05002288,Winkfield and Cranbourne,Bracknell Forest,South East,1033,3481,29.6800,
E05002275,College Town,Bracknell Forest,South East,865,4765,18.1500,
E05002284,Owlsmoor,Bracknell Forest,South East,744,3934,18.9100,
E05005021,Kemsing,Sevenoaks,South East,837,2945,28.4200,
E05005017,Fawkham and West Kingsdown,Sevenoaks,South East,1486,4575,32.4800,
E05005008,Ash and New Ash Green,Sevenoaks,South East,1076,4667,23.0600,
E05000626,Tooting,Wandsworth,London,3736,12690,29.4400,
E05005003,Shepway North,Maidstone,South East,1905,6341,30.0400,
E05002271,Ascot,Bracknell Forest,South East,977,3941,24.7900,
E05002245,The Homesteads,Thurrock,East of England,1751,6552,26.7200,
E05004989,Detling and Thurnham,Maidstone,South East,510,2264,22.5300,
E05002254,Lordswood and Capstone,Medway,South East,1789,6810,26.2700,
E05004984,Bearsted,Maidstone,South East,1704,5753,29.6200,
E05002241,South Chafford,Thurrock,East of England,737,5232,14.0900,
E05004975,Riverside,Gravesham,South East,1630,6180,26.3800,
E05000627,Wandsworth Common,Wandsworth,London,3335,11861,28.1200,
E05004971,Northfleet North,Gravesham,South East,1590,5580,28.4900,
E05000628,West Hill,Wandsworth,London,3207,12573,25.5100,
E05007338,Nork,Reigate and Banstead,South East,1458,5494,26.5400,
E05000629,West Putney,Wandsworth,London,3014,11057,27.2600,
E05007342,Reigate Central,Reigate and Banstead,South East,1179,5101,23.1100,
E05000630,Abbey Road,Westminster,London,2676,8431,31.7400,
E05007329,Banstead Village,Reigate and Banstead,South East,2215,6434,34.4300,
E05004453,South Ham,Basingstoke and Deane,South East,1781,6182,28.8100,
E05000631,Bayswater,Westminster,London,2170,8698,24.9500,
E05000622,St Mary's Park,Wandsworth,London,2906,13473,21.5700,
E05004440,Eastrop,Basingstoke and Deane,South East,783,4370,17.9200,
E05000623,Shaftesbury,Wandsworth,London,1957,11881,16.4700,
E05000281,Tottenham Hale,Haringey,London,4074,11009,37.0100,
E05000282,West Green,Haringey,London,3231,10175,31.7500,
E05000624,Southfields,Wandsworth,London,2388,12723,18.7700,
E05000625,Thamesfield,Wandsworth,London,2092,12069,17.3300,
E05000283,White Hart Lane,Haringey,London,3583,9244,38.7600,
E05000285,Belmont,Harrow,London,2372,8304,28.5600,
E05000284,Woodside,Haringey,London,3271,11178,29.2600,
E05000286,Canons,Harrow,London,2593,8816,29.4100,
E05004076,"Ingatestone, Fryerning and Mountnessing",Brentwood,East of England,1391,4267,32.6000,
E05004085,Canvey Island East,Castle Point,East of England,1613,4735,34.0700,
E05000287,Edgware,Harrow,London,2579,8675,29.7300,
E05004072,Hutton Central,Brentwood,East of England,914,2698,33.8800,
E05000288,Greenhill,Harrow,London,2589,9727,26.6200,
E05005123,Snodland East,Tonbridge and Malling,South East,824,3113,26.4700,
E05000289,Harrow on the Hill,Harrow,London,2703,9013,29.9900,
E05000290,Harrow Weald,Harrow,London,2525,8181,30.8600,
E05004046,Coggeshall and North Feering,Braintree,East of England,1081,3681,29.3700,
E05005118,Judd,Tonbridge and Malling,South East,813,3506,23.1900,
E05005108,Cage Green,Tonbridge and Malling,South East,986,2913,33.8500,
E05002396,Wokingham Without,Wokingham,South East,1583,5689,27.8300,
E05004042,Braintree Central,Braintree,East of England,1451,6507,22.3000,
E05004029,Nethermayne,Basildon,East of England,2408,8591,28.0300,
E05005104,Aylesford,Tonbridge and Malling,South East,1044,3595,29.0400,
E05002392,Swallowfield,Wokingham,South East,528,2149,24.5700,
E05002383,Hurst,Wokingham,South East,460,2072,22.2000,
E05004025,Fryerns,Basildon,East of England,2576,8827,29.1800,
E05002379,Finchampstead North,Wokingham,South East,995,3978,25.0100,
E05002324,Kentwood,Reading,South East,1546,6944,22.2600,
E05005061,East Downs,Swale,South East,643,2033,31.6300,
E05005057,Borden,Swale,South East,521,1828,28.5000,
E05000300,Rayners Lane,Harrow,London,2402,8103,29.6400,
E05004553,Fleet Central,Hart,South East,986,3929,25.1000,
E05004557,Fleet West,Hart,South East,943,3572,26.4000,
E05000638,Lancaster Gate,Westminster,London,2898,11136,26.0200,
E05000637,Knightsbridge and Belgravia,Westminster,London,3266,7679,42.5300,
E05000632,Bryanston and Dorset Square,Westminster,London,3207,10133,31.6500,
E05000639,Little Venice,Westminster,London,2429,8336,29.1400,
E05000640,Maida Vale,Westminster,London,2148,7932,27.0800,
E05000633,Churchill,Westminster,London,2339,7048,33.1900,
E05000641,Marylebone High Street,Westminster,London,2460,8927,27.5600,
E05000634,Church Street,Westminster,London,3822,8447,45.2500,
E05000635,Harrow Road,Westminster,London,2896,9287,31.1800,
E05000294,Kenton East,Harrow,London,2544,8412,30.2400,
E05000636,Hyde Park,Westminster,London,3555,10372,34.2700,
E05000295,Kenton West,Harrow,London,2414,8479,28.4700,
E05000298,Pinner South,Harrow,London,2046,7369,27.7600,
E05000299,Queensbury,Harrow,London,2702,8820,30.6300,
E05000296,Marlborough,Harrow,London,2582,9126,28.2900,
E05000291,Hatch End,Harrow,London,2186,7580,28.8400,
E05000297,Pinner,Harrow,London,2204,7191,30.6500,
E05000292,Headstone North,Harrow,London,2121,7463,28.4200,
E05002666,Gerrards Cross North,South Bucks,South East,665,2100,31.6700,
E05000293,Headstone South,Harrow,London,2254,8258,27.2900,
E05002675,Bledlow and Bradenham,Wycombe,South East,523,2249,23.2500,
E05004176,Waltham Abbey North East,Epping Forest,East of England,916,3001,30.5200,
E05006572,Brightwell,South Oxfordshire,South East,495,1841,26.8900,
E05004185,Netteswell,Harlow,East of England,1364,5219,26.1400,
E05002662,Denham South,South Bucks,South East,693,2650,26.1500,
E05004172,Shelley,Epping Forest,East of England,397,1515,26.2000,
E05002636,"Ballinger, South Heath and Chartridge",Chiltern,South East,441,1605,27.4800,
E05002649,Penn and Coleshill,Chiltern,South East,993,3207,30.9600,
E05004159,Loughton Alderton,Epping Forest,East of England,967,3263,29.6400,
E05002645,Holmer Green,Chiltern,South East,840,2901,28.9600,
E05004099,Chelmer Village and Beaulieu Park,Chelmsford,East of England,1574,8302,18.9600,
E05004155,Grange Hill,Epping Forest,East of England,1429,4706,30.3700,
E05004086,Canvey Island North,Castle Point,East of England,1923,4756,40.4300,
E05004703,Gadebridge,Dacorum,East of England,931,3998,23.2900,
E05004095,Victoria,Castle Point,East of England,1330,4194,31.7100,
E05004690,Wormley & Turnford,Broxbourne,East of England,1855,7116,26.0700,
E05007402,Tatsfield and Titsey,Tandridge,South East,374,1375,27.2000,
E05007389,West End,Surrey Heath,South East,823,3291,25.0100,
E05004686,Rosedale,Broxbourne,East of England,926,3245,28.5400,
E05008712,Takeley and the Canfields,Uttlesford,East of England,827,3467,23.8500,
E05007385,St Michaels,Surrey Heath,South East,888,3773,23.5400,
E05008708,Birchanger,Uttlesford,East of England,249,1180,21.1000,
E05007359,Thorpe,Runnymede,South East,979,4142,23.6400,
E05007372,Stanwell North,Spelthorne,South East,1488,5726,25.9900,
E05002226,Westborough,Southend-on-Sea,East of England,1884,7925,23.7700,
E05007355,Englefield Green East,Runnymede,South East,2528,4595,55.0200,
E05004754,Bushey Park,Hertsmere,East of England,802,3389,23.6600,
E05002213,Blenheim Park,Southend-on-Sea,East of England,2280,7425,30.7100,
E05007306,Westborough,Guildford,South East,2188,7142,30.6400,
E05004626,Wellington,Rushmoor,South East,1464,8239,17.7700,
E05007293,Friary and St Nicolas,Guildford,South East,1795,7304,24.5800,
E05007289,Burpham,Guildford,South East,877,4054,21.6300,
E05004823,Chorleywood West,Three Rivers,East of England,1071,3812,28.1000,
E05004840,Holywell,Watford,East of England,1544,6154,25.0900,
E05007276,Cuddington,Epsom and Ewell,South East,1107,4406,25.1200,
E05004797,Park Street,St Albans,East of England,1348,5266,25.6000,
E05004827,Hayling,Three Rivers,East of England,686,2580,26.5900,
E05004793,Harpenden West,St Albans,East of England,1416,5143,27.5300,
E05007455,St John's and Hook Heath,Woking,South East,938,3357,27.9400,
E05004730,Hertford Rural South,East Hertfordshire,East of England,535,1862,28.7300,
E05004743,Ware St Mary's,East Hertfordshire,East of England,834,3994,20.8800,
E05007442,Goldsworth East,Woking,South East,1368,5932,23.0600,
E05007429,Godalming Binscombe,Waverley,South East,722,2944,24.5200,
E05007425,Farnham Upper Hale,Waverley,South East,838,3106,26.9800,
E05004726,Hertford Castle,East Hertfordshire,East of England,1396,6263,22.2900,
E05007412,Blackheath and Wonersh,Waverley,South East,416,1300,32.0000,
E05004713,Tring West and Rural,Dacorum,East of England,811,3466,23.4000,
E05004213,Hawkwell South,Rochford,East of England,830,3058,27.1400,
E05004217,Hockley West,Rochford,East of England,437,1557,28.0700,
E05004940,Town,Dartford,South East,634,3328,19.0500,
E05006587,Henley North,South Oxfordshire,South East,1164,3896,29.8800,
E05002690,Marlow North and West,Wycombe,South East,1671,6116,27.3200,
E05006574,Chiltern Woods,South Oxfordshire,South East,474,1721,27.5400,
E05002677,Bourne End-cum-Hedsor,Wycombe,South East,1136,3993,28.4500,
E05004187,Staple Tye,Harlow,East of England,1486,5217,28.4800,
E05007311,Beare Green,Mole Valley,South East,421,1392,30.2400,
E05007324,Leatherhead South,Mole Valley,South East,915,3056,29.9400,
E05007268,Walton North,Elmbridge,South East,1091,4849,22.5000,
E05004927,Brent,Dartford,South East,1154,4730,24.4000,
E05005030,Swanley Christchurch and Swanley Village,Sevenoaks,South East,1200,4269,28.1100,
E05007255,Hersham North,Elmbridge,South East,1024,4223,24.2500,
E05002293,Burghfield,West Berkshire,South East,986,4280,23.0400,
E05005026,Sevenoaks Eastern,Sevenoaks,South East,763,2836,26.9000,
E05002267,Strood South,Medway,South East,3181,10983,28.9600,
E05002280,Hanworth,Bracknell Forest,South East,1207,6100,19.7900,
E05004999,Marden and Yalding,Maidstone,South East,1665,5666,29.3900,
E05005013,Edenbridge North and East,Sevenoaks,South East,827,3351,24.6800,
E05004994,Headcorn,Maidstone,South East,1193,3797,31.4200,
E05002263,Rochester South and Horsted,Medway,South East,2627,9186,28.6000,
E05002237,Little Thurrock Blackshots,Thurrock,East of England,1272,4177,30.4500,
E05004980,Whitehill,Gravesham,South East,906,3203,28.2900,
E05002250,Cuxton and Halling,Medway,South East,1141,4071,28.0300,
E05002233,Corringham and Fobbing,Thurrock,East of England,1215,4019,30.2300,
E05004967,Higham,Gravesham,South East,918,2860,32.1000,
E05004449,Popley East,Basingstoke and Deane,South East,1037,4211,24.6300,
E05007334,Horley West,Reigate and Banstead,South East,1391,5783,24.0500,
E05004064,Witham South,Braintree,East of England,1506,6606,22.8000,
E05004432,Brighton Hill North,Basingstoke and Deane,South East,745,3982,18.7100,
E05004068,Brentwood South,Brentwood,East of England,1061,4115,25.7800,
E05004081,Warley,Brentwood,East of England,1189,4380,27.1500,
E05005114,"Hadlow, Mereworth and West Peckham",Tonbridge and Malling,South East,982,3265,30.0800,
E05005128,West Malling and Leybourne,Tonbridge and Malling,South East,1102,4224,26.0900,
E05004021,Billericay East,Basildon,East of England,2494,8548,29.1800,
E05004034,Wickford Castledon,Basildon,East of England,1690,5551,30.4400,
E05002388,Shinfield North,Wokingham,South East,607,2550,23.8000,
E05002337,Central,Slough,South East,2668,9001,29.6400,
E05002333,Tilehurst,Reading,South East,1725,6477,26.6300,
E05005070,Queenborough and Halfway,Swale,South East,1799,5422,33.1800,
E05002320,Battle,Reading,South East,1603,8162,19.6400,
E05004267,Felsted,Uttlesford,East of England,1041,3777,27.5600,
E05004562,Odiham,Hart,South East,952,3358,28.3500,
E05002671,Stoke Poges,South Bucks,South East,1024,3767,27.1800,
E05004549,Church Crookham East,Hart,South East,846,3485,24.2800,
E05004181,Great Parndon,Harlow,East of England,1284,4855,26.4500,
E05002658,Burnham Beeches,South Bucks,South East,294,934,31.4800,
E05002654,Vale,Chiltern,South East,421,1564,26.9200,
E05004168,Moreton and Fyfield,Epping Forest,East of England,450,1562,28.8100,
E05004164,Loughton St John's,Epping Forest,East of England,860,3244,26.5100,
E05002641,"Cholesbury, The Lee and Bellingdon",Chiltern,South East,518,1655,31.3000,
E05002628,Wingrave,Aylesbury Vale,South East,507,1948,26.0300,
E05004151,Chigwell Village,Epping Forest,East of England,864,3101,27.8600,
E05002598,Brill,Aylesbury Vale,South East,453,1875,24.1600,
E05004121,Birch and Winstree,Colchester,East of England,1168,4207,27.7600,
E05004108,Moulsham Lodge,Chelmsford,East of England,1071,4083,26.2300,
E05002594,Aston Clinton,Aylesbury Vale,South East,1854,7010,26.4500,
E05004091,St George's,Castle Point,East of England,1267,4370,28.9900,
E05004104,Great Baddow West,Chelmsford,East of England,1261,4522,27.8900,
E05004699,Berkhamsted West,Dacorum,East of England,1131,4169,27.1300,
E05004695,Ashridge,Dacorum,East of England,600,1868,32.1200,
E05007398,Oxted North and Tandridge,Tandridge,South East,1068,3913,27.2900,
E05007394,Godstone,Tandridge,South East,1072,4153,25.8100,
E05004789,Cunningham,St Albans,East of England,1307,4754,27.4900,
E05004682,Flamstead End,Broxbourne,East of England,1338,5226,25.6000,
E05007381,Lightwater,Surrey Heath,South East,1188,4929,24.1000,
E05007364,Ashford North and Stanwell South,Spelthorne,South East,1377,5989,22.9900,
E05007368,Riverside and Laleham,Spelthorne,South East,1225,4952,24.7400,
E05007351,Chertsey St Ann's,Runnymede,South East,1096,4428,24.7500,
E05004759,Potters Bar Parkfield,Hertsmere,East of England,1789,5568,32.1300,
E05000345,Yiewsley,Hillingdon,London,2743,9525,28.8000,
E05000343,West Ruislip,Hillingdon,London,1932,7797,24.7800,
E05000346,Bedfont,Hounslow,London,2413,9159,26.3500,
E05000344,Yeading,Hillingdon,London,2813,9647,29.1600,
E05004836,Rickmansworth West,Three Rivers,East of England,738,2482,29.7300,
E05000347,Brentford,Hounslow,London,3244,11186,29.0000,
E05000349,Chiswick Riverside,Hounslow,London,2080,8791,23.6600,
E05000348,Chiswick Homefields,Hounslow,London,2050,8696,23.5700,
E05004832,Northwick,Three Rivers,East of England,1025,3646,28.1100,
E05000350,Cranford,Hounslow,London,2904,9162,31.7000,
E05004739,Thundridge & Standon,East Hertfordshire,East of England,624,2237,27.8900,
E05004819,Ashridge,Three Rivers,East of England,647,2717,23.8100,
E05007438,Shamley Green and Cranleigh North,Waverley,South East,365,1200,30.4200,
E05004735,Much Hadham,East Hertfordshire,East of England,676,2027,33.3500,
E05004709,Nash Mills,Dacorum,East of England,502,2041,24.6000,
E05007408,Woldingham,Tandridge,South East,562,1502,37.4200,
E05007421,Farnham Firgrove,Waverley,South East,799,2933,27.2400,
E05002699,The Risboroughs,Wycombe,South East,1634,5554,29.4200,
E05004222,Sweyne Park,Rochford,East of England,800,3234,24.7400,
E05004196,Maldon East,Maldon,East of England,490,1541,31.8000,
E05004209,Downhall and Rawreth,Rochford,East of England,924,3572,25.8700,
E05002686,Hazlemere North,Wycombe,South East,968,3477,27.8400,
E05006596,Wheatley,South Oxfordshire,South East,1021,3923,26.0300,
E05002695,Sands,Wycombe,South East,1029,4598,22.3800,
E05006592,Thame North,South Oxfordshire,South East,715,4174,17.1300,
E05004205,Tolleshunt D'Arcy,Maldon,East of England,934,3091,30.2200,
E05002682,Flackwell Heath and Little Marlow,Wycombe,South East,1479,5252,28.1600,
E05006583,Garsington,South Oxfordshire,South East,605,1989,30.4200,
